SECT\DRGN0.BIN,Single-File,2544,1,Fort Magrad,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2546,1,Vellweb,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2547,1,Vellweb 2,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2548,1,Death Frontier,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2549,1,Melbu Frahma Last Stage,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2550,1,Zenebatos,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2551,1,Mayfil,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2552,1,Aglis,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2553,1,Divine Tree 1,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2555,1,Divine Tree 2,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2556,1,Moon 1,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2557,1,Claire Battle,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2558,1,Moon 2 (Wingly City),MCQ,NONE
SECT\DRGN0.BIN,Single-File,2559,1,Archangel Battle,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2560,1,Moon 3 (TV Stage),MCQ,NONE
SECT\DRGN0.BIN,Single-File,2561,1,Zieg Battle,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2562,1,Melbu Stage 1,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2563,1,Moon Road,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2564,1,Zenebatos Bosses,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2565,1,Mayfil Bosses,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2566,1,Aglis Boss (Last Kraken),MCQ,NONE
SECT\DRGN0.BIN,Single-File,2567,1,Hellena Prison (Jiango),MCQ,NONE
SECT\DRGN0.BIN,Single-File,2568,1,Red-Eyed Dragon Dimension,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2569,1,Jade Dragon Dimension,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2570,1,Blue-Sea Dragon Dimension,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2571,1,Dark Dragon Dimension,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2572,1,White-Silver Dragon Dimension,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2573,1,Golden Dragon Dimension,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2574,1,Violet Dragon Dimension,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2575,1,Divine Dragon Dragon Dimension,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2576,1,Death Rose Battle,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2577,1,Death Rose Battle 2 (Animated),MCQ,NONE
SECT\DRGN0.BIN,Single-File,2578,1,Old Home of Gigantos,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2579,1,Indora Battle,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2580,1,Moon Dragon Mountain,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2581,1,Michael Battle,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2582,1,Doel Battle,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2583,1,North Serdio Woods,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2584,1,South Serdio Woods,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2585,1,Queens Fury Ship,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2586,1,Tiberoa Desert,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2587,1,Hoax Last Stand Cutscene,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2588,1,Volcano Villude Virage Cutscene,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2589,1,Nest of Dragon Inside,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2590,1,Melbu Frahma 2nd Stage,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2591,1,Melbu Frahma 3rd Generation Cutscene,MCQ,NONE
SECT\DRGN0.BIN,Single-File,2592,1,Melbu Frahma 3rd Generation Cutscene 2,MCQ,NONE
SECT,Single-File,DRGN0.BIN,5722,Japanese Text Viewer Bugged,MCQ,NONE
SECT,Single-File,DRGN0.BIN,5723,Insert Disk 1,MCQ,NONE
SECT,Single-File,DRGN0.BIN,5724,Wrong Disk 1,MCQ,NONE
SECT,Single-File,DRGN0.BIN,5725,Please Wait Disk 1,MCQ,NONE
SECT,Single-File,DRGN0.BIN,5726,Insert Disk 2,MCQ,NONE
SECT,Single-File,DRGN0.BIN,5727,Wrong Disk 2,MCQ,NONE
SECT,Single-File,DRGN0.BIN,5728,Please Wait Disk 2,MCQ,NONE
SECT,Single-File,DRGN0.BIN,5729,Insert Disk 3,MCQ,NONE
SECT,Single-File,DRGN0.BIN,5730,Wrong Disk 3,MCQ,NONE
SECT,Single-File,DRGN0.BIN,5731,Please Wait Disk 3,MCQ,NONE
SECT,Single-File,DRGN0.BIN,5732,Insert Disk 4,MCQ,NONE
SECT,Single-File,DRGN0.BIN,5733,Wrong Disk 4,MCQ,NONE
SECT,Single-File,DRGN0.BIN,5734,Please Wait Disk 4,MCQ,NONE
SECT,Single-File,DRGN0.BIN,5735,To be Continued,MCQ,NONE
SECT,Single-File,DRGN0.BIN,5696,World Map,MCQ,NONE
SECT,Single-File,DRGN0.BIN,6667,Game Over,MCQ,NONE
